"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"14381";"GSM3516669";2;"Lung";784;324;0;"T";"Lymphocytes";"CD8T"
"14382";"GSM3516669";2;"Lung";897;362;0;"T";"Lymphocytes";"CD8T"
"14383";"GSM3516669";8;"Lung";1768;559;0;"T";"Myeloids";"Mast"
"14384";"GSM3516669";5;"Lung";1426;447;0;"T";"Lymphocytes";"B"
"14385";"GSM3516669";5;"Lung";1355;442;0;"T";"Lymphocytes";"B"
"14386";"GSM3516669";13;"Lung";3278;1035;0;"T";"Myeloids";"DC"
"14387";"GSM3516669";0;"Lung";776;353;0;"T";"Lymphocytes";"CD4T"
"14388";"GSM3516669";8;"Lung";1045;390;0;"T";"Myeloids";"Mast"
"14389";"GSM3516669";12;"Lung";5207;1619;0;"T";"Stromal";"Endothelial"
"14390";"GSM3516669";7;"Lung";2582;807;0;"T";"Myeloids";"Monocyte"
"14391";"GSM3516669";8;"Lung";1449;530;0;"T";"Myeloids";"Mast"
"14392";"GSM3516669";13;"Lung";2897;929;0;"T";"Myeloids";"DC"
"14393";"GSM3516669";3;"Lung";473;312;0;"T";"Lymphocytes";"NKT"
"14394";"GSM3516669";0;"Lung";781;324;0;"T";"Lymphocytes";"CD4T"
"14395";"GSM3516669";4;"Lung";20206;3619;0;"T";"Epithelial";"Epithelial"
"14396";"GSM3516669";1;"Lung";13383;2702;0;"T";"Myeloids";"Macrophage"
"14397";"GSM3516669";4;"Lung";12583;2942;0;"T";"Epithelial";"Epithelial"
"14398";"GSM3516669";1;"Lung";5196;1004;0;"T";"Myeloids";"DC"
"14399";"GSM3516669";4;"Lung";17338;3044;0;"T";"Epithelial";"Epithelial"
"14400";"GSM3516669";1;"Lung";4775;1137;0;"T";"Myeloids";"DC"
"14401";"GSM3516669";11;"Lung";4498;1276;0;"T";"Stromal";"Fibroblast"
"14402";"GSM3516669";8;"Lung";1305;498;0;"T";"Myeloids";"Mast"
"14403";"GSM3516669";5;"Lung";677;328;0;"T";"Lymphocytes";"B"
"14404";"GSM3516669";5;"Lung";2116;525;0;"T";"Lymphocytes";"B"
"14405";"GSM3516669";12;"Lung";19403;4275;0;"T";"Stromal";"Endothelial"
"14406";"GSM3516669";5;"Lung";1135;385;0;"T";"Lymphocytes";"B"
"14407";"GSM3516669";4;"Lung";4456;1485;0;"T";"Epithelial";"Epithelial"
"14408";"GSM3516669";9;"Lung";4328;1334;0;"T";"Myeloids";"NKT"
"14409";"GSM3516669";4;"Lung";1491;651;0;"T";"Epithelial";"Epithelial"
"14410";"GSM3516669";4;"Lung";4796;1345;0;"T";"Epithelial";"Epithelial"
"14411";"GSM3516669";4;"Lung";4701;1624;0;"T";"Epithelial";"Epithelial"
"14412";"GSM3516669";1;"Lung";4603;1403;0;"T";"Myeloids";"Macrophage"
