"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"1";"KUL01.T";0;"Colon";8119;2640;15,5314693927824;"T";"Epithelial";"Epithelial"
"2";"KUL01.T";0;"Colon";1058;628;3,21361058601134;"T";"Epithelial";"Epithelial"
"3";"KUL01.T";0;"Colon";10935;3308;6,75811614083219;"T";"Epithelial";"Epithelial"
"4";"KUL01.T";0;"Colon";15190;3448;5,54970375246873;"T";"Epithelial";"Epithelial"
"5";"KUL01.T";0;"Colon";12317;3125;10,0349110984818;"T";"Epithelial";"Epithelial"
"6";"KUL01.T";0;"Colon";31578;5515;7,3342200266008;"T";"Epithelial";"Epithelial"
"7";"KUL01.T";0;"Colon";37803;5651;6,55239002195593;"T";"Epithelial";"Epithelial"
"8";"KUL01.T";0;"Colon";23973;4583;17,2694281066199;"T";"Epithelial";"Epithelial"
"9";"KUL01.T";0;"Colon";41020;5775;5,68746952705997;"T";"Epithelial";"Epithelial"
"10";"KUL01.T";0;"Colon";8107;2925;3,50314542987542;"T";"Epithelial";"Epithelial"
"11";"KUL01.T";0;"Colon";21823;5470;4,76103193878019;"T";"Epithelial";"Epithelial"
"12";"KUL01.T";0;"Colon";22322;4823;0,828778783263148;"T";"Epithelial";"Epithelial"
"13";"KUL01.T";0;"Colon";7144;2658;10,0923852183651;"T";"Epithelial";"Epithelial"
"14";"KUL01.T";0;"Colon";17376;4086;3,47030386740331;"T";"Epithelial";"Epithelial"
"15";"KUL01.T";0;"Colon";28687;5100;10,2834036323073;"T";"Epithelial";"Epithelial"
"16";"KUL01.T";0;"Colon";27886;4647;8,57778096535896;"T";"Epithelial";"Epithelial"
"17";"KUL01.T";0;"Colon";2070;992;1,59420289855072;"T";"Epithelial";"Epithelial"
"18";"KUL01.T";0;"Colon";30304;5047;10,2065733896515;"T";"Epithelial";"Epithelial"
"19";"KUL01.T";0;"Colon";14299;3480;7,71382614168823;"T";"Epithelial";"Epithelial"
"20";"KUL01.T";0;"Colon";28928;5204;3,33932522123894;"T";"Epithelial";"Epithelial"
"21";"KUL01.T";0;"Colon";1104;348;17,5724637681159;"T";"Epithelial";"Epithelial"
"22";"KUL01.T";0;"Colon";1744;871;1,26146788990826;"T";"Epithelial";"Epithelial"
"23";"KUL01.T";0;"Colon";2596;1172;2,00308166409861;"T";"Epithelial";"Epithelial"
"24";"KUL01.T";0;"Colon";18352;4192;8,29882301656495;"T";"Epithelial";"Epithelial"
"25";"KUL01.T";0;"Colon";37444;5892;6,96239717978848;"T";"Epithelial";"Epithelial"
"26";"KUL01.T";0;"Colon";10883;1711;14,0586235413029;"T";"Epithelial";"Epithelial"
"27";"KUL01.T";0;"Colon";10754;3055;8,72233587502325;"T";"Epithelial";"Epithelial"
"28";"KUL01.T";0;"Colon";4413;1464;18,1282574212554;"T";"Epithelial";"Epithelial"
"29";"KUL01.T";0;"Colon";3098;1099;10,4906391220142;"T";"Epithelial";"Epithelial"
"30";"KUL01.T";0;"Colon";7456;2611;17,9855150214592;"T";"Epithelial";"Epithelial"
"31";"KUL01.T";0;"Colon";35891;5248;6,7092028642278;"T";"Epithelial";"Epithelial"
"32";"KUL01.T";0;"Colon";1169;562;4,61933276304534;"T";"Epithelial";"Epithelial"
"33";"KUL01.T";0;"Colon";24271;4577;4,61044044332743;"T";"Epithelial";"Epithelial"
"34";"KUL01.T";0;"Colon";1885;847;0,212201591511936;"T";"Epithelial";"Epithelial"
"35";"KUL01.T";0;"Colon";1449;760;0,483091787439614;"T";"Epithelial";"Epithelial"
"36";"KUL01.T";0;"Colon";19831;4009;3,75170188089355;"T";"Epithelial";"Epithelial"
"37";"KUL01.T";0;"Colon";34358;5550;11,5460736946272;"T";"Epithelial";"Epithelial"
"38";"KUL01.T";0;"Colon";1121;706;0,892060660124888;"T";"Epithelial";"Epithelial"
"39";"KUL01.T";0;"Colon";1198;713;0,751252086811352;"T";"Epithelial";"Epithelial"
"40";"KUL01.T";0;"Colon";8590;2917;5,08731082654249;"T";"Epithelial";"Epithelial"
"41";"KUL01.T";0;"Colon";6733;2337;5,56958265260656;"T";"Epithelial";"Epithelial"
"42";"KUL01.T";0;"Colon";12986;3081;13,0217156938241;"T";"Epithelial";"Epithelial"
"43";"KUL01.T";0;"Colon";1162;607;18,7607573149742;"T";"Epithelial";"Epithelial"
"44";"KUL01.T";0;"Colon";6700;2498;16,1044776119403;"T";"Epithelial";"Epithelial"
"45";"KUL01.T";0;"Colon";1082;546;1,66358595194085;"T";"Epithelial";"Epithelial"
"46";"KUL01.T";0;"Colon";6746;1864;10,124518233027;"T";"Epithelial";"Epithelial"
"47";"KUL01.T";0;"Colon";4393;778;3,1413612565445;"T";"Epithelial";"Epithelial"
"48";"KUL01.T";0;"Colon";1171;668;13,8343296327925;"T";"Epithelial";"Epithelial"
"49";"KUL01.T";0;"Colon";40578;5964;10,7176302429888;"T";"Epithelial";"Epithelial"
"50";"KUL01.T";0;"Colon";6520;1260;6,87116564417178;"T";"Epithelial";"Epithelial"
"51";"KUL01.T";0;"Colon";6930;1591;2,15007215007215;"T";"Epithelial";"Epithelial"
"52";"KUL01.T";0;"Colon";1298;597;0,231124807395994;"T";"Epithelial";"Epithelial"
"53";"KUL01.T";0;"Colon";35385;5902;6,27384484951251;"T";"Epithelial";"Epithelial"
"54";"KUL01.T";0;"Colon";11342;3625;4,88450008816787;"T";"Epithelial";"Epithelial"
"55";"KUL01.T";0;"Colon";5728;1600;14,9615921787709;"T";"Epithelial";"Epithelial"
"56";"KUL01.T";0;"Colon";32532;5503;7,02385343661626;"T";"Epithelial";"Epithelial"
"57";"KUL01.T";0;"Colon";2123;903;18,3231276495525;"T";"Epithelial";"Epithelial"
"58";"KUL01.T";0;"Colon";2929;1043;11,1983612154319;"T";"Epithelial";"Epithelial"
"59";"KUL01.T";0;"Colon";1100;625;6,18181818181818;"T";"Epithelial";"Epithelial"
"60";"KUL01.T";0;"Colon";2100;747;6,80952380952381;"T";"Epithelial";"Epithelial"
"61";"KUL01.T";0;"Colon";24167;4917;5,09372284520214;"T";"Epithelial";"Epithelial"
"62";"KUL01.T";0;"Colon";11288;1890;11,8532955350815;"T";"Epithelial";"Epithelial"
"63";"KUL01.T";0;"Colon";34845;5726;6,13861386138614;"T";"Epithelial";"Epithelial"
"64";"KUL01.T";0;"Colon";19302;4161;14,3871101440265;"T";"Epithelial";"Epithelial"
"65";"KUL01.T";0;"Colon";14359;3380;2,69517375861829;"T";"Epithelial";"Epithelial"
"66";"KUL01.T";0;"Colon";1726;699;0,289687137891078;"T";"Epithelial";"Epithelial"
"67";"KUL01.T";0;"Colon";3500;1397;4,31428571428571;"T";"Epithelial";"Epithelial"
"68";"KUL01.T";0;"Colon";18863;3852;10,8572337380056;"T";"Epithelial";"Epithelial"
"69";"KUL01.T";0;"Colon";1262;590;0,475435816164818;"T";"Epithelial";"Epithelial"
"70";"KUL01.T";0;"Colon";12294;3383;4,40865462827395;"T";"Epithelial";"Epithelial"
"71";"KUL01.T";0;"Colon";30341;3761;5,21736264460631;"T";"Epithelial";"Epithelial"
"72";"KUL01.T";0;"Colon";22009;4604;5,86578218001727;"T";"Epithelial";"Epithelial"
"73";"KUL01.T";0;"Colon";26919;5038;5,82488205356811;"T";"Epithelial";"Epithelial"
"74";"KUL01.T";0;"Colon";2621;918;1,1446012972148;"T";"Epithelial";"Epithelial"
"75";"KUL01.T";0;"Colon";10950;3009;6,73972602739726;"T";"Epithelial";"Epithelial"
"76";"KUL01.T";0;"Colon";8590;2784;19,2316647264261;"T";"Epithelial";"Epithelial"
"77";"KUL01.T";0;"Colon";12102;3850;2,60287555775905;"T";"Epithelial";"Epithelial"
"78";"KUL01.T";0;"Colon";36556;5902;2,9981398402451;"T";"Epithelial";"Epithelial"
"79";"KUL01.T";0;"Colon";19236;3746;7,14805572884176;"T";"Epithelial";"Epithelial"
"80";"KUL01.T";0;"Colon";1161;664;1,29198966408269;"T";"Epithelial";"Epithelial"
"81";"KUL01.T";0;"Colon";1240;782;4,03225806451613;"T";"Epithelial";"Epithelial"
"82";"KUL01.T";0;"Colon";1241;783;3,46494762288477;"T";"Epithelial";"Epithelial"
"83";"KUL01.T";0;"Colon";16913;3891;7,76917164311476;"T";"Epithelial";"Epithelial"
"84";"KUL01.T";0;"Colon";23222;4745;6,5325983980708;"T";"Epithelial";"Epithelial"
"85";"KUL01.T";0;"Colon";27473;4855;6,02409638554217;"T";"Epithelial";"Epithelial"
"86";"KUL01.T";0;"Colon";20100;2855;6,37313432835821;"T";"Epithelial";"Epithelial"
"87";"KUL01.T";0;"Colon";15180;3731;7,40447957839262;"T";"Epithelial";"Epithelial"
"88";"KUL01.T";0;"Colon";3476;1410;4,22899884925201;"T";"Epithelial";"Epithelial"
"89";"KUL01.T";0;"Colon";17690;2450;6,27473148671566;"T";"Epithelial";"Epithelial"
"90";"KUL01.T";0;"Colon";1829;735;4,75669764898852;"T";"Epithelial";"Epithelial"
"91";"KUL01.T";0;"Colon";1031;550;10,9602327837051;"T";"Epithelial";"Epithelial"
"92";"KUL01.T";0;"Colon";21825;4638;8,88888888888889;"T";"Epithelial";"Epithelial"
"93";"KUL01.T";0;"Colon";21683;4634;15,8603514273855;"T";"Epithelial";"Epithelial"
"94";"KUL01.T";0;"Colon";37464;5767;8,73905616058082;"T";"Epithelial";"Epithelial"
"95";"KUL01.T";0;"Colon";1424;500;8,42696629213483;"T";"Epithelial";"Epithelial"
"96";"KUL01.T";0;"Colon";1180;680;0,169491525423729;"T";"Epithelial";"Epithelial"
"97";"KUL01.T";0;"Colon";24077;4801;3,95813431905968;"T";"Epithelial";"Epithelial"
"98";"KUL01.T";0;"Colon";1088;653;12,7757352941176;"T";"Epithelial";"Epithelial"
"99";"KUL01.T";0;"Colon";16877;3870;7,75019256976951;"T";"Epithelial";"Epithelial"
"100";"KUL01.T";0;"Colon";12420;3601;10,0724637681159;"T";"Epithelial";"Epithelial"
"101";"KUL01.T";0;"Colon";13459;2952;7,86091091462962;"T";"Epithelial";"Epithelial"
"102";"KUL01.T";0;"Colon";26740;5323;6,57442034405385;"T";"Epithelial";"Epithelial"
"103";"KUL01.T";0;"Colon";36382;5861;7,28931889395855;"T";"Epithelial";"Epithelial"
"104";"KUL01.T";0;"Colon";1085;547;0,921658986175115;"T";"Epithelial";"Epithelial"
"105";"KUL01.T";0;"Colon";19674;4588;9,91155840195182;"T";"Epithelial";"Epithelial"
"106";"KUL01.T";0;"Colon";9740;2779;15,7084188911704;"T";"Epithelial";"Epithelial"
"107";"KUL01.T";0;"Colon";31712;5849;2,74974772956609;"T";"Epithelial";"Epithelial"
"108";"KUL01.T";0;"Colon";1627;594;0,245851259987707;"T";"Epithelial";"Epithelial"
"109";"KUL01.T";0;"Colon";2657;816;13,2856605193828;"T";"Epithelial";"Epithelial"
"110";"KUL01.T";0;"Colon";28261;4998;3,57382965924773;"T";"Epithelial";"Epithelial"
"111";"KUL01.T";0;"Colon";16356;3826;2,97750061139643;"T";"Epithelial";"Epithelial"
"112";"KUL01.T";0;"Colon";26879;4838;4,70627627515905;"T";"Epithelial";"Epithelial"
"113";"KUL01.T";0;"Colon";3196;1080;2,5657071339174;"T";"Epithelial";"Epithelial"
"114";"KUL01.T";0;"Colon";2896;829;5,97375690607735;"T";"Epithelial";"Epithelial"
"115";"KUL01.T";0;"Colon";15485;3556;11,236680658702;"T";"Epithelial";"Epithelial"
"116";"KUL01.T";0;"Colon";5616;2138;13,1766381766382;"T";"Epithelial";"Epithelial"
"117";"KUL01.T";0;"Colon";2556;652;10,7589984350548;"T";"Epithelial";"Epithelial"
"118";"KUL01.T";0;"Colon";1261;496;11,4195083267248;"T";"Epithelial";"Epithelial"
"119";"KUL01.T";0;"Colon";1624;608;10,4064039408867;"T";"Epithelial";"Epithelial"
"120";"KUL01.T";0;"Colon";2468;1177;0,769854132901134;"T";"Epithelial";"Epithelial"
"121";"KUL01.T";0;"Colon";1452;608;0,550964187327824;"T";"Epithelial";"Epithelial"
"122";"KUL01.T";0;"Colon";1056;444;11,8371212121212;"T";"Epithelial";"Epithelial"
"123";"KUL01.T";0;"Colon";32219;5703;4,05040504050405;"T";"Epithelial";"Epithelial"
"124";"KUL01.T";0;"Colon";22085;4422;4,9354765678062;"T";"Epithelial";"Epithelial"
"125";"KUL01.T";0;"Colon";10837;2887;5,74882347513149;"T";"Epithelial";"Epithelial"
"126";"KUL01.T";0;"Colon";13793;3713;18,8356412673095;"T";"Epithelial";"Epithelial"
"127";"KUL01.T";0;"Colon";26332;4769;10,3334346042838;"T";"Epithelial";"Epithelial"
"128";"KUL01.T";0;"Colon";33068;5198;6,90093141405588;"T";"Epithelial";"Epithelial"
"129";"KUL01.T";0;"Colon";32634;5734;4,52289023717595;"T";"Epithelial";"Epithelial"
"130";"KUL01.T";0;"Colon";1267;637;1,49960536700868;"T";"Epithelial";"Epithelial"
"131";"KUL01.T";0;"Colon";3561;965;16,5964616680708;"T";"Epithelial";"Epithelial"
"132";"KUL01.T";0;"Colon";14466;3592;6,95423752246647;"T";"Epithelial";"Epithelial"
"133";"KUL01.T";0;"Colon";1116;505;5,37634408602151;"T";"Epithelial";"Epithelial"
"134";"KUL01.T";0;"Colon";21282;4092;4,15844375528616;"T";"Epithelial";"Epithelial"
"135";"KUL01.T";0;"Colon";3164;1334;0,347661188369153;"T";"Epithelial";"Epithelial"
"136";"KUL01.T";0;"Colon";14536;3925;4,12080352228949;"T";"Epithelial";"Epithelial"
"137";"KUL01.T";0;"Colon";3616;1060;6,88606194690266;"T";"Epithelial";"Epithelial"
"138";"KUL01.T";0;"Colon";10930;3153;14,1262580054895;"T";"Epithelial";"Epithelial"
"139";"KUL01.T";0;"Colon";27457;4772;12,8528244163601;"T";"Epithelial";"Epithelial"
"140";"KUL01.T";0;"Colon";1358;748;0,662739322533137;"T";"Epithelial";"Epithelial"
"141";"KUL01.T";0;"Colon";1108;349;17,2382671480144;"T";"Epithelial";"Epithelial"
"142";"KUL01.T";0;"Colon";1393;608;14,4292893036612;"T";"Epithelial";"Epithelial"
"143";"KUL01.T";0;"Colon";19801;3809;11,5297207211757;"T";"Epithelial";"Epithelial"
"144";"KUL01.T";0;"Colon";42559;5842;11,4734838694518;"T";"Epithelial";"Epithelial"
"145";"KUL01.T";0;"Colon";13052;3400;19,1005209929513;"T";"Epithelial";"Epithelial"
"146";"KUL01.T";0;"Colon";2050;847;7,31707317073171;"T";"Epithelial";"Epithelial"
"147";"KUL01.T";0;"Colon";2142;1034;0,606909430438842;"T";"Epithelial";"Epithelial"
"148";"KUL01.T";0;"Colon";37367;5763;8,5048304653839;"T";"Epithelial";"Epithelial"
"149";"KUL01.T";0;"Colon";2006;983;0,448654037886341;"T";"Epithelial";"Epithelial"
"150";"KUL01.T";0;"Colon";9418;1621;8,34572095986409;"T";"Epithelial";"Epithelial"
"151";"KUL01.T";0;"Colon";16663;4429;4,90307867730901;"T";"Epithelial";"Epithelial"
"152";"KUL01.T";0;"Colon";1553;757;11,2041210560206;"T";"Epithelial";"Epithelial"
"153";"KUL01.T";0;"Colon";10488;3072;3,21319603356217;"T";"Epithelial";"Epithelial"
"154";"KUL01.T";0;"Colon";13701;3490;12,035617838114;"T";"Epithelial";"Epithelial"
"155";"KUL01.T";0;"Colon";19101;4056;13,9783257421077;"T";"Epithelial";"Epithelial"
"156";"KUL01.T";0;"Colon";1910;725;4,9738219895288;"T";"Epithelial";"Epithelial"
"157";"KUL01.T";0;"Colon";21866;4762;6,50782036037684;"T";"Epithelial";"Epithelial"
"158";"KUL01.T";0;"Colon";1656;472;7,30676328502416;"T";"Epithelial";"Epithelial"
"159";"KUL01.T";0;"Colon";27986;5444;5,76002286857715;"T";"Epithelial";"Epithelial"
"160";"KUL01.T";0;"Colon";1050;355;12,7619047619048;"T";"Epithelial";"Epithelial"
"161";"KUL01.T";0;"Colon";3635;1488;19,1196698762036;"T";"Epithelial";"Epithelial"
"162";"KUL01.T";0;"Colon";1113;469;0,898472596585804;"T";"Epithelial";"Epithelial"
"163";"KUL01.T";0;"Colon";5271;1478;0,284575981787137;"T";"Epithelial";"Epithelial"
"164";"KUL01.T";0;"Colon";15287;3723;4,55288807483483;"T";"Epithelial";"Epithelial"
"165";"KUL01.T";0;"Colon";31186;5946;14,201885461425;"T";"Epithelial";"Epithelial"
"166";"KUL01.T";0;"Colon";32112;5490;7,91604384653712;"T";"Epithelial";"Epithelial"
"167";"KUL01.T";0;"Colon";15491;3764;11,6906590923762;"T";"Epithelial";"Epithelial"
"168";"KUL01.T";0;"Colon";19648;4277;5,88864006514658;"T";"Epithelial";"Epithelial"
"169";"KUL01.T";0;"Colon";8762;2527;0,194019630221411;"T";"Epithelial";"Epithelial"
"170";"KUL01.T";0;"Colon";17146;4103;1,88965356351336;"T";"Epithelial";"Epithelial"
"171";"KUL01.T";0;"Colon";27841;4814;7,62544448834453;"T";"Epithelial";"Epithelial"
"172";"KUL01.T";0;"Colon";2918;1475;11,6175462645648;"T";"Epithelial";"Epithelial"
"173";"KUL01.T";0;"Colon";31436;5630;6,06947448784833;"T";"Epithelial";"Epithelial"
"174";"KUL01.T";0;"Colon";1476;586;5,21680216802168;"T";"Epithelial";"Epithelial"
"175";"KUL01.T";0;"Colon";7985;2421;19,3863494051346;"T";"Epithelial";"Epithelial"
"176";"KUL01.T";0;"Colon";37344;5852;13,4158097686375;"T";"Epithelial";"Epithelial"
"177";"KUL01.T";0;"Colon";24080;4730;19,5847176079734;"T";"Epithelial";"Epithelial"
"178";"KUL01.T";0;"Colon";1950;896;8,76923076923077;"T";"Epithelial";"Epithelial"
"179";"KUL01.T";0;"Colon";29100;5230;8,61512027491409;"T";"Epithelial";"Epithelial"
"180";"KUL01.T";0;"Colon";1265;531;8,93280632411067;"T";"Epithelial";"Epithelial"
"181";"KUL01.T";0;"Colon";3400;1419;0,411764705882353;"T";"Epithelial";"Epithelial"
"182";"KUL01.T";0;"Colon";3019;849;2,11990725405763;"T";"Epithelial";"Epithelial"
"183";"KUL01.T";0;"Colon";1650;717;0,727272727272727;"T";"Epithelial";"Epithelial"
"184";"KUL01.T";0;"Colon";7000;1907;5,42857142857143;"T";"Epithelial";"Epithelial"
"185";"KUL01.T";0;"Colon";3663;743;3,57630357630358;"T";"Epithelial";"Epithelial"
"186";"KUL01.T";0;"Colon";3028;1388;0,693527080581242;"T";"Epithelial";"Epithelial"
"187";"KUL01.T";0;"Colon";15721;3488;17,9568729724572;"T";"Epithelial";"Epithelial"
"188";"KUL01.T";0;"Colon";26956;4287;13,4663896720582;"T";"Epithelial";"Epithelial"
"189";"KUL01.T";0;"Colon";2906;809;7,63936682725396;"T";"Epithelial";"Epithelial"
"190";"KUL01.T";0;"Colon";1868;540;5,62098501070664;"T";"Epithelial";"Epithelial"
"191";"KUL01.T";0;"Colon";2229;873;2,01884253028264;"T";"Epithelial";"Epithelial"
"192";"KUL01.T";0;"Colon";26944;5076;6,40587885985748;"T";"Epithelial";"Epithelial"
"193";"KUL01.T";0;"Colon";26361;4944;4,75323394408406;"T";"Epithelial";"Epithelial"
"194";"KUL01.T";0;"Colon";11637;3183;7,96597061098221;"T";"Epithelial";"Epithelial"
"195";"KUL01.T";0;"Colon";21040;4028;16,5826996197719;"T";"Epithelial";"Epithelial"
"196";"KUL01.T";0;"Colon";3152;803;7,45558375634518;"T";"Epithelial";"Epithelial"
"197";"KUL01.T";0;"Colon";24137;4977;11,9194597505904;"T";"Epithelial";"Epithelial"
"198";"KUL01.T";0;"Colon";8702;2586;16,7088025741209;"T";"Epithelial";"Epithelial"
"199";"KUL01.T";0;"Colon";1880;436;18,7234042553191;"T";"Epithelial";"Epithelial"
"200";"KUL01.T";0;"Colon";1247;575;6,97674418604651;"T";"Epithelial";"Epithelial"
"201";"KUL01.T";0;"Colon";1555;677;12,475884244373;"T";"Epithelial";"Epithelial"
"202";"KUL01.T";0;"Colon";13442;3518;1,41348013688439;"T";"Epithelial";"Epithelial"
"203";"KUL01.T";0;"Colon";11097;3001;10,0477606560332;"T";"Epithelial";"Epithelial"
"204";"KUL01.T";0;"Colon";13199;3871;14,7889991666035;"T";"Epithelial";"Epithelial"
"205";"KUL01.T";0;"Colon";15932;4191;10,0112980165704;"T";"Epithelial";"Epithelial"
"206";"KUL01.T";0;"Colon";25946;4948;6,75634009095814;"T";"Epithelial";"Epithelial"
"207";"KUL01.T";0;"Colon";22952;4520;7,50697107005925;"T";"Epithelial";"Epithelial"
"208";"KUL01.T";0;"Colon";2412;1255;17,8689883913765;"T";"Epithelial";"Epithelial"
"209";"KUL01.T";0;"Colon";2568;738;5,72429906542056;"T";"Epithelial";"Epithelial"
"210";"KUL01.T";0;"Colon";14658;3472;16,6871333060445;"T";"Epithelial";"Epithelial"
"211";"KUL01.T";0;"Colon";36220;5628;5,79514080618443;"T";"Epithelial";"Epithelial"
"212";"KUL01.T";0;"Colon";23065;4558;11,8881422068068;"T";"Epithelial";"Epithelial"
"213";"KUL01.T";0;"Colon";34696;5635;2,81876873414803;"T";"Epithelial";"Epithelial"
"214";"KUL01.T";0;"Colon";17036;3664;12,3033575956797;"T";"Epithelial";"Epithelial"
"215";"KUL01.T";0;"Colon";3905;1236;8,60435339308579;"T";"Epithelial";"Epithelial"
"216";"KUL01.T";0;"Colon";14414;3640;6,54225058970445;"T";"Epithelial";"Epithelial"
"217";"KUL01.T";0;"Colon";25980;4893;7,77906081601232;"T";"Epithelial";"Epithelial"
"218";"KUL01.T";0;"Colon";1208;736;16,7218543046358;"T";"Epithelial";"Epithelial"
"219";"KUL01.T";0;"Colon";1388;705;15,3458213256484;"T";"Epithelial";"Epithelial"
"220";"KUL01.T";0;"Colon";21964;3581;7,2573301766527;"T";"Epithelial";"Epithelial"
"221";"KUL01.T";0;"Colon";3981;1839;2,03466465712133;"T";"Epithelial";"Epithelial"
"222";"KUL01.T";0;"Colon";21485;4179;4,30067488945776;"T";"Epithelial";"Epithelial"
"223";"KUL01.T";0;"Colon";8571;2459;6,31198226577996;"T";"Epithelial";"Epithelial"
"224";"KUL01.T";0;"Colon";8359;2283;7,09415001794473;"T";"Epithelial";"Epithelial"
"225";"KUL01.T";0;"Colon";1642;807;0,304506699147381;"T";"Epithelial";"Epithelial"
"226";"KUL01.T";0;"Colon";17465;4136;3,28657314629259;"T";"Epithelial";"Epithelial"
"227";"KUL01.T";0;"Colon";27104;5951;8,86953955135773;"T";"Epithelial";"Epithelial"
"228";"KUL01.T";0;"Colon";2677;660;7,35898393724318;"T";"Epithelial";"Epithelial"
"229";"KUL01.T";0;"Colon";28665;5411;13,5984650270365;"T";"Epithelial";"Epithelial"
"230";"KUL01.T";0;"Colon";31113;5639;14,8780252627519;"T";"Epithelial";"Epithelial"
"231";"KUL01.T";0;"Colon";1562;916;8,7067861715749;"T";"Epithelial";"Epithelial"
"232";"KUL01.T";0;"Colon";1312;739;15,625;"T";"Epithelial";"Epithelial"
"233";"KUL01.T";0;"Colon";11469;2919;8,48373877408667;"T";"Epithelial";"Epithelial"
"234";"KUL01.T";0;"Colon";29522;5030;5,50098231827112;"T";"Epithelial";"Epithelial"
"235";"KUL01.T";0;"Colon";4792;1627;0,208681135225376;"T";"Epithelial";"Epithelial"
"236";"KUL01.T";0;"Colon";2168;1079;10,5166051660517;"T";"Epithelial";"Epithelial"
"237";"KUL01.T";0;"Colon";14757;3747;12,177271803212;"T";"Epithelial";"Epithelial"
"238";"KUL01.T";0;"Colon";14566;3286;13,2225731154744;"T";"Epithelial";"Epithelial"
"239";"KUL01.T";0;"Colon";5854;1008;4,28766655278442;"T";"Epithelial";"Epithelial"
"240";"KUL01.T";0;"Colon";26379;4958;9,82599795291709;"T";"Epithelial";"Epithelial"
"241";"KUL01.T";0;"Colon";3289;1351;2,43235025843721;"T";"Epithelial";"Epithelial"
"242";"KUL01.T";0;"Colon";3187;1130;0,251019767806715;"T";"Epithelial";"Epithelial"
"243";"KUL01.T";0;"Colon";3119;1058;2,91760179544726;"T";"Epithelial";"Epithelial"
"244";"KUL01.T";0;"Colon";18877;4486;6,05498755098797;"T";"Epithelial";"Epithelial"
"245";"KUL01.T";0;"Colon";34871;5484;7,89481230822173;"T";"Epithelial";"Epithelial"
"246";"KUL01.T";0;"Colon";22779;4008;4,00807761534747;"T";"Epithelial";"Epithelial"
"247";"KUL01.T";0;"Colon";26266;5545;18,1717810096703;"T";"Epithelial";"Epithelial"
"248";"KUL01.T";0;"Colon";20718;4323;17,9940148662998;"T";"Epithelial";"Epithelial"
"249";"KUL01.T";0;"Colon";33047;5933;6,37274185251309;"T";"Epithelial";"Epithelial"
"250";"KUL01.T";0;"Colon";2781;749;8,27040632865875;"T";"Epithelial";"Epithelial"
"251";"KUL01.T";0;"Colon";1373;604;13,4741442097597;"T";"Epithelial";"Epithelial"
"252";"KUL01.T";0;"Colon";4877;1239;2,5220422390814;"T";"Epithelial";"Epithelial"
"253";"KUL01.T";0;"Colon";19640;4734;4,93380855397149;"T";"Epithelial";"Epithelial"
"254";"KUL01.T";0;"Colon";18779;4315;3,43468768305022;"T";"Epithelial";"Epithelial"
"255";"KUL01.T";0;"Colon";6437;1292;8,66863445704521;"T";"Epithelial";"Epithelial"
"256";"KUL01.T";0;"Colon";21706;4240;8,84548051230075;"T";"Epithelial";"Epithelial"
"257";"KUL01.T";0;"Colon";2103;901;4,46980504041845;"T";"Epithelial";"Epithelial"
"258";"KUL01.T";0;"Colon";19163;4067;5,53149298126598;"T";"Epithelial";"Epithelial"
"259";"KUL01.T";0;"Colon";11812;2017;9,73586183542161;"T";"Epithelial";"Epithelial"
"260";"KUL01.T";0;"Colon";30987;5886;3,77900409849292;"T";"Epithelial";"Epithelial"
"261";"KUL01.T";0;"Colon";16953;3760;13,3250752079278;"T";"Epithelial";"Epithelial"
"262";"KUL01.T";0;"Colon";1846;863;2,65438786565547;"T";"Epithelial";"Epithelial"
"263";"KUL01.T";0;"Colon";11369;3010;1,75037382355528;"T";"Epithelial";"Epithelial"
"264";"KUL01.T";0;"Colon";1100;345;5,54545454545455;"T";"Epithelial";"Epithelial"
"265";"KUL01.T";0;"Colon";2969;1329;16,7396429774335;"T";"Epithelial";"Epithelial"
"266";"KUL01.T";0;"Colon";17706;4074;5,82288489777476;"T";"Epithelial";"Epithelial"
"267";"KUL01.T";0;"Colon";2255;982;0,620842572062084;"T";"Epithelial";"Epithelial"
"268";"KUL01.T";0;"Colon";3163;1573;2,97186215618084;"T";"Epithelial";"Epithelial"
"269";"KUL01.T";0;"Colon";10578;2245;15,6267725467952;"T";"Epithelial";"Epithelial"
"270";"KUL01.T";0;"Colon";14879;3860;16,0024195174407;"T";"Epithelial";"Epithelial"
"271";"KUL01.T";0;"Colon";27097;5397;2,44307487913791;"T";"Epithelial";"Epithelial"
"272";"KUL01.T";0;"Colon";1421;559;8,23363828289937;"T";"Epithelial";"Epithelial"
"273";"KUL01.T";0;"Colon";1006;453;3,57852882703777;"T";"Epithelial";"Epithelial"
"274";"KUL01.T";0;"Colon";15901;3750;15,049367964279;"T";"Epithelial";"Epithelial"
"275";"KUL01.T";0;"Colon";24508;4416;6,40607148686143;"T";"Epithelial";"Epithelial"
"276";"KUL01.T";0;"Colon";29583;5253;11,0130818375418;"T";"Epithelial";"Epithelial"
"277";"KUL01.T";0;"Colon";1729;687;1,38808559861191;"T";"Epithelial";"Epithelial"
"278";"KUL01.T";0;"Colon";2238;838;5,76407506702413;"T";"Epithelial";"Epithelial"
"279";"KUL01.T";0;"Colon";18715;3898;5,22575474218541;"T";"Epithelial";"Epithelial"
"280";"KUL01.T";0;"Colon";1178;412;13,9219015280136;"T";"Epithelial";"Epithelial"
